"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"79393",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,8,44,343,19,5.5,"252.3","","","0","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79394",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,8,49,343,14,4.1,"263.3","","","0","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79404",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,6,8,338,42,12.4,"310.6","","","21","","","",42,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79405",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,6,7,338,40,11.8,"294.5","","","5","","","",40,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79406",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,7,7,342,42,12.3,"291.0","","","10","","","",42,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79407",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,7,8,342,43,12.6,"324.8","","","30","","","",43,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79408",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,8,9,343,27,7.9,"292.6","","","30","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79409",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,8,29,343,35,10.2,"281.1","","","3","","","",35,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79410",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,8,7,343,28,8.2,"298.4","","","14","","","",28,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79411",38,68478,6059851,0,2013,142,"C",0,1023,1020,133,8,32,343,28,8.2,"270.5","","","11","","","",28,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79430",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,6,8,338,33,9.8,"376.1","","","58","","","",33,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79431",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,6,7,338,32,9.5,"374.4","","","66","","","",32,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79432",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,7,7,342,14,4.1,"366.4","","","57","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79433",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,7,8,342,15,4.4,"382.7","","","47","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79435",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,8,9,343,23,6.7,"360.1","","","52","","","",23,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79436",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,8,7,343,25,7.3,"382.8","","","84","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79437",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,8,29,343,25,7.3,"372.6","","","68","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79438",38,68478,6059851,0,2013,144,"C",0,1023,1020,73,8,32,343,25,7.3,"379.4","","","56","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79445",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,6,8,338,47,13.9,"307.4","","","19","","","",47,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79446",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,6,7,338,45,13.3,"290.6","","","4","","","",45,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79447",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,7,7,342,47,13.7,"287.2","","","9","","","",47,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79448",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,7,8,342,48,14,"323.6","","","29","","","",48,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79449",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,8,32,343,32,9.3,"270.4","","","13","","","",32,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79451",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,8,9,343,31,9,"291.4","","","26","","","",31,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79452",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,8,29,343,39,11.4,"280.7","","","3","","","",39,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79453",38,68478,6059851,0,2013,160,"C",0,1023,1020,147,8,7,343,32,9.3,"295.6","","","13","","","",32,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79471",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,6,7,338,25,7.4,"300.7","","","12","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79472",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,6,8,338,27,8,"298.5","","","15","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79475",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,8,32,343,22,6.4,"252.0","","","5","","","",22,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79477",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,8,9,343,21,6.1,"265.0","","","5","","","",21,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79478",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,8,29,343,29,8.5,"268.0","","","0","","","",29,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79479",38,68478,6059851,0,2013,165,"C",0,1023,1020,65,8,7,343,22,6.4,"277.1","","","0","","","",22,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79488",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,6,8,338,25,7.4,"329.6","","","28","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79489",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,6,7,338,25,7.4,"294.8","","","4","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79490",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,7,7,342,17,5,"281.2","","","6","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79491",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,7,8,342,17,5,"346.1","","","53","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79492",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,8,32,343,16,4.7,"303.9","","","25","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79493",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,8,9,343,16,4.7,"323.9","","","44","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79494",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,8,7,343,16,4.7,"334.9","","","38","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79495",38,68478,6059851,0,2013,167,"C",0,1023,1020,60,8,29,343,16,4.7,"312.2","","","6","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79517",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,6,8,338,75,22.2,"378.3","","","68","","","",75,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79518",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,6,7,338,75,22.2,"375.6","","","71","","","",75,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79519",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,7,7,342,85,24.9,"372.7","","","64","","","",84,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79520",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,7,8,342,83,24.3,"388.1","","","55","","","",83,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79521",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,8,32,343,95,27.7,"402.3","","","66","","","",95,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79522",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,8,7,343,95,27.7,"387.5","","","71","","","",95,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79523",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,8,29,343,103,30,"365.0","","","62","","","",102,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79524",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,8,9,343,77,22.4,"356.2","","","51","","","",77,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79526",38,68478,6059851,0,2013,180,"C",0,1023,1020,280,8,11,343,16,4.7,"443.6","","","100","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79543",38,68478,6059851,0,2013,200,"C",0,1023,1020,39,7,7,342,15,4.4,"285.3","","","7","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79544",38,68478,6059851,0,2013,200,"C",0,1023,1020,39,7,8,342,14,4.1,"287.2","","","0","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79567",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,6,7,338,123,36.4,"366.9","","","63","","","",123,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79568",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,6,8,338,125,37,"392.0","","","74","","","",125,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79569",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,7,7,342,112,32.7,"375.1","","","75","","","",112,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79570",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,7,8,342,112,32.7,"419.5","","","81","","","",112,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79571",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,8,11,343,15,4.4,"484.2","","","100","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79572",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,8,9,343,87,25.4,"375.5","","","64","","","",86,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79573",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,8,29,343,104,30.3,"377.4","","","68","","","",104,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79574",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,8,32,343,102,29.7,"398.8","","","73","","","",102,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79575",38,68478,6059851,0,2013,202,"C",0,1023,1020,344,8,7,343,101,29.4,"382.9","","","74","","","",101,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79600",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,6,7,338,56,16.6,"329.2","","","34","","","",56,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79601",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,6,8,338,56,16.6,"305.9","","","25","","","",56,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79602",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,7,7,342,69,20.2,"337.8","","","43","","","",69,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79603",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,7,8,342,70,20.5,"341.4","","","37","","","",70,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79604",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,8,32,343,75,21.9,"304.1","","","31","","","",75,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79605",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,8,7,343,76,22.2,"331.6","","","39","","","",76,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79607",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,8,9,343,74,21.6,"299.7","","","19","","","",74,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79608",38,68478,6059851,0,2013,204,"C",0,1023,1020,223,8,29,343,85,24.8,"310.1","","","25","","","",83,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79646",38,68478,6059851,0,2013,207,"C",0,1023,1020,35,6,7,338,18,5.3,"346.8","","","44","","","",18,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79647",38,68478,6059851,0,2013,207,"C",0,1023,1020,35,6,8,338,18,5.3,"364.2","","","44","","","",18,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79671",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,6,7,338,61,18,"396.0","","","80","","","",61,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79672",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,6,8,338,61,18,"418.1","","","87","","","",61,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79673",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,7,7,342,78,22.8,"400.4","","","82","","","",78,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79674",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,7,8,342,77,22.5,"449.5","","","91","","","",77,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79675",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,8,32,343,57,16.6,"432.1","","","81","","","",57,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79676",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,8,11,343,13,3.8,"441.2","","","100","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79677",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,8,7,343,57,16.6,"410.4","","","86","","","",57,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79678",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,8,29,343,58,16.9,"405.3","","","86","","","",58,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79679",38,68478,6059851,0,2013,222,"C",0,1023,1020,198,8,9,343,44,12.8,"407.1","","","66","","","",44,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79703",38,68478,6059851,0,2013,224,"C",0,1023,1020,30,8,32,343,11,3.2,"349.1","","","36","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79704",38,68478,6059851,0,2013,224,"C",0,1023,1020,30,8,7,343,11,3.2,"351.3","","","45","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79705",38,68478,6059851,0,2013,224,"C",0,1023,1020,30,8,29,343,12,3.5,"332.3","","","33","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79723",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,7,7,342,14,4.1,"430.7","","","86","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79724",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,7,8,342,14,4.1,"418.8","","","71","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79725",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,8,32,343,19,5.5,"460.1","","","89","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79726",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,8,7,343,19,5.5,"428.1","","","89","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79727",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,8,29,343,19,5.5,"408.7","","","84","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79728",38,68478,6059851,0,2013,226,"C",0,1023,1020,42,8,9,343,12,3.5,"390.8","","","83","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79732",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,6,7,338,14,4.1,"409.9","","","93","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79733",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,6,8,338,15,4.4,"390.3","","","73","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79736",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,8,7,343,17,5,"391.9","","","94","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79737",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,8,9,343,15,4.4,"360.9","","","53","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79738",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,8,29,343,17,5,"382.9","","","76","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79740",38,68478,6059851,0,2013,227,"C",0,1023,1020,38,8,32,343,17,5,"394.1","","","65","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79744",38,68478,6059869,0,2013,1,"C",0,583,583,583,6,8,190,162,85.3,"332.4","12","25","36","28","26","9",162,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79745",38,68478,6059869,0,2013,1,"C",0,583,583,583,6,7,190,162,85.3,"348.7","18","30","48","36","11","6",162,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79746",38,68478,6059869,0,2013,1,"C",0,583,583,583,7,7,196,172,87.8,"344.9","13","31","44","36","15","5",172,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79747",38,68478,6059869,0,2013,1,"C",0,583,583,583,7,8,196,174,88.8,"348.2","14","27","41","36","21","3",174,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79750",38,68478,6059869,0,2013,1,"C",0,583,583,583,8,32,197,177,89.8,"359.1","26","29","55","19","15","11",177,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79751",38,68478,6059869,0,2013,1,"C",0,583,583,583,8,7,197,175,88.8,"339.0","15","24","39","43","14","5",174,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79752",38,68478,6059869,0,2013,1,"C",0,583,583,583,8,9,197,170,86.3,"300.4","4","12","16","23","42","19",170,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79753",38,68478,6059869,0,2013,1,"C",0,583,583,583,8,29,197,189,95.9,"332.4","15","22","38","33","8","21",189,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79757",38,68478,6059869,0,2013,1,"M",0,583,583,583,6,45,190,21,11.1,"282.7","5","10","14","29","24","33",21,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79758",38,68478,6059869,0,2013,1,"M",0,583,583,583,6,44,190,21,11.1,"260.7","10","0","10","14","33","43",21,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79759",38,68478,6059869,0,2013,1,"M",0,583,583,583,7,44,196,15,7.7,"342.1","13","47","60","20","13","7",15,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79760",38,68478,6059869,0,2013,1,"M",0,583,583,583,7,45,196,13,6.6,"292.6","0","8","8","38","38","15",13,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79761",38,68478,6059869,0,2013,1,"M",0,583,583,583,8,46,197,12,6.1,"311.1","8","25","33","17","42","8",12,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79762",38,68478,6059869,0,2013,1,"M",0,583,583,583,8,49,197,11,5.6,"249.3","0","0","0","18","18","64",11,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
"79763",38,68478,6059869,0,2013,1,"M",0,583,583,583,8,44,197,14,7.1,"320.3","14","14","29","29","29","14",14,"Denman (James) Middle","San Francisco Unified","San Francisco",94112
